date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,weather_code,apparent_temperature_mean,temperature_2m_mean
2002-11-27 04:00:00+00:00,40.8776,29.267601,36.07359,20.41758,13.379055,28.8573,339.68542,1038398347,1038433048,5.1,4.8,0.21000001,73.0,28.607203,36.5426
2002-11-28 04:00:00+00:00,36.6476,26.7476,26.41729,17.826418,10.73993,23.0411,290.31796,1038484810,1038519426,0.0,0.0,0.0,3.0,21.825872,30.835104
2002-11-29 04:00:00+00:00,39.8876,28.4576,30.941284,19.695122,14.518113,30.6469,219.88036,1038571273,1038605806,0.0,0.0,0.0,3.0,25.054146,34.603848
2002-11-30 04:00:00+00:00,50.5076,38.1776,44.36162,28.48421,13.215351,27.738798,237.86757,1038657735,1038692189,1.3,1.3,0.0,53.0,35.509293,42.797604
2002-12-01 04:00:00+00:00,37.0976,29.1776,26.393583,19.295763,17.281458,38.923798,281.76486,1038744196,1038778573,0.0,0.0,0.0,3.0,21.377327,32.811344
2002-12-02 04:00:00+00:00,42.4076,28.9976,34.884674,19.49744,8.701326,19.0145,222.02997,1038830657,1038864960,0.0,0.0,0.0,3.0,26.485329,34.596348
2002-12-03 04:00:00+00:00,36.8276,21.8876,29.329853,9.32016,14.506043,30.8706,331.35587,1038917117,1038951349,0.0,0.0,0.0,3.0,15.4601555,26.56385
2002-12-04 04:00:00+00:00,31.7876,20.447601,23.26892,11.283024,9.3687315,19.238201,312.77927,1039003575,1039037740,0.0,0.0,0.0,3.0,16.647207,25.240099
2002-12-05 04:00:00+00:00,30.7076,26.5676,21.835604,18.390026,11.258579,23.7122,25.974352,1039090033,1039124133,18.6,0.0,13.159999,75.0,19.689232,27.89135
2002-12-06 04:00:00+00:00,32.7776,15.3176,23.60263,6.9885006,9.976619,20.133,305.9001,1039176489,1039210528,0.0,0.0,0.0,3.0,18.212034,26.151346
2002-12-07 04:00:00+00:00,34.6676,8.5676,26.03336,-1.1166649,10.243897,20.3567,233.04718,1039262944,1039296925,0.0,0.0,0.0,0.0,12.483939,21.115103
2002-12-08 04:00:00+00:00,41.9576,18.7376,33.86145,10.520725,11.858211,23.2648,270.30154,1039349397,1039383325,0.0,0.0,0.0,3.0,21.750467,29.766352
2002-12-09 04:00:00+00:00,28.8176,15.2276,20.864056,5.9488277,10.016665,19.6856,343.38974,1039435848,1039469726,0.0,0.0,0.0,3.0,14.224748,22.76135
2002-12-10 04:00:00+00:00,34.8476,24.0476,29.183601,16.29029,5.405955,9.1717,324.9216,1039522298,1039556129,0.0,0.0,0.0,3.0,20.31689,27.351349
2002-12-11 04:00:00+00:00,38.1776,24.1376,31.12065,15.851383,14.98957,34.8972,39.42066,1039608746,1039642535,26.599998,26.599998,0.0,63.0,24.260874,33.085102
2002-12-12 04:00:00+00:00,44.2076,31.8776,37.546185,25.89559,9.496058,22.8174,305.56363,1039695191,1039728943,0.6,0.6,0.0,51.0,30.70484,37.3151
2002-12-13 04:00:00+00:00,42.0476,29.1776,34.440384,22.232578,14.107296,24.159601,40.50625,1039781635,1039815352,9.900001,9.900001,0.0,61.0,28.999077,35.27885
2002-12-14 04:00:00+00:00,47.3576,38.5376,44.162964,29.029112,14.927681,29.3047,278.72327,1039868076,1039901764,4.7,4.7,0.0,55.0,35.551174,42.520103
2002-12-15 04:00:00+00:00,46.0076,36.3776,38.215958,27.763252,14.009408,26.3966,281.23352,1039954517,1039988179,0.5,0.5,0.0,53.0,32.227154,40.2476
2002-12-16 04:00:00+00:00,41.7776,27.5576,34.493988,17.261948,17.677961,39.1475,300.1097,1040040956,1040074596,0.3,0.3,0.0,51.0,27.428743,36.86135
2002-12-17 04:00:00+00:00,34.6676,25.3076,26.441553,15.584732,10.106191,20.133,347.33987,1040127394,1040161016,0.0,0.0,0.0,0.0,19.563837,28.49135
2002-12-18 04:00:00+00:00,36.3776,24.4976,29.462738,16.551586,5.2652726,9.619101,78.08487,1040213830,1040247438,0.0,0.0,0.0,3.0,21.650345,28.9751
2002-12-19 04:00:00+00:00,46.7276,28.3676,40.78997,21.955929,11.072585,15.659,190.10774,1040300265,1040333863,0.0,0.0,0.0,3.0,31.504583,37.375103
2002-12-20 04:00:00+00:00,57.3476,39.4376,55.15264,31.879734,16.985003,45.4111,228.0611,1040386699,1040420290,15.499999,15.499999,0.0,63.0,46.302258,51.41135
2002-12-21 04:00:00+00:00,46.0976,36.467598,38.38726,28.056293,18.06438,37.1342,244.45149,1040473131,1040506719,0.0,0.0,0.0,3.0,31.970694,40.4726
2002-12-22 04:00:00+00:00,51.4976,36.0176,43.441067,27.199062,10.851179,22.369999,237.68706,1040559561,1040593150,0.0,0.0,0.0,3.0,34.170345,42.111347
2002-12-23 04:00:00+00:00,44.4776,36.1076,34.69228,27.224846,13.438767,27.738798,269.99997,1040645989,1040679583,0.0,0.0,0.0,3.0,30.570742,39.617596
2002-12-24 04:00:00+00:00,38.1776,30.347599,31.873297,22.381918,10.093803,20.580399,303.82904,1040732416,1040766018,1.6,0.0,1.12,73.0,27.322784,35.008846
2002-12-25 04:00:00+00:00,41.9576,31.8776,35.08805,20.40911,18.03527,36.6868,355.88242,1040818840,1040852455,28.699999,16.199999,8.75,75.0,26.252884,35.2676
2002-12-26 04:00:00+00:00,37.5476,28.9976,26.145916,17.6526,18.446774,36.9105,304.7667,1040905263,1040938894,0.0,0.0,0.07,71.0,20.695786,31.8626
2002-12-27 04:00:00+00:00,35.1176,21.0776,28.286476,12.7522335,8.939608,18.5671,297.60278,1040991683,1041025334,0.0,0.0,0.0,3.0,20.22064,27.872599
2002-12-28 04:00:00+00:00,37.1876,22.697601,28.737001,14.160048,9.341987,21.2515,278.4912,1041078101,1041111776,0.0,0.0,0.0,3.0,20.67847,28.825102
2002-12-29 04:00:00+00:00,41.057602,26.2076,31.996643,18.601345,10.51628,22.369999,290.5656,1041164517,1041198219,0.0,0.0,0.21000001,71.0,24.896444,32.4101
2002-12-30 04:00:00+00:00,40.6076,27.4676,33.51579,20.278358,8.06872,14.9879,121.0366,1041250930,1041284663,0.3,0.3,0.0,51.0,27.23181,33.8801
2002-12-31 04:00:00+00:00,51.7676,36.467598,47.2192,31.676075,7.6517167,16.7775,195.41667,1041337341,1041371109,0.6,0.6,0.0,53.0,39.049755,43.495102
2003-01-01 04:00:00+00:00,45.6476,39.3476,41.4263,31.02756,14.9544735,39.8186,47.591927,1041423750,1041457555,41.8,41.8,0.0,63.0,36.628857,42.77135
2003-01-02 04:00:00+00:00,39.3476,34.1276,32.395016,25.345896,13.169832,38.2527,40.566845,1041510155,1041544003,3.4999998,3.0,0.35000002,71.0,29.099869,36.591347
2003-01-03 04:00:00+00:00,38.9876,32.6876,30.032204,23.990404,14.706468,33.7787,54.262222,1041596558,1041630452,12.799999,10.2,1.8200002,73.0,27.287834,35.9501
2003-01-04 04:00:00+00:00,37.8176,31.3376,27.939388,22.355251,14.085998,29.7521,309.24423,1041682959,1041716903,1.1,0.40000004,0.56,73.0,25.297567,34.217598
2003-01-05 04:00:00+00:00,35.7476,24.767601,28.888855,18.025726,7.63535,14.3168,255.01099,1041769358,1041803355,4.5,0.0,3.2199998,73.0,23.5039,30.111351
2003-01-06 04:00:00+00:00,34.6676,26.2976,27.92037,20.250385,9.822442,17.896,312.5513,1041855755,1041889810,2.1000001,0.0,1.61,73.0,24.493973,30.711355
2003-01-07 04:00:00+00:00,29.8976,23.2376,20.52855,10.778397,15.36381,31.5417,299.74478,1041942149,1041976267,0.70000005,0.0,0.49,73.0,16.189926,26.526352
2003-01-08 04:00:00+00:00,42.8576,29.0876,33.40663,19.99727,17.69918,36.239403,257.7796,1042028542,1042062725,4.2,0.0,2.9399998,75.0,27.271667,35.92385
2003-01-09 04:00:00+00:00,49.9676,34.3976,41.764767,27.628656,14.402181,31.5417,254.06305,1042114933,1042149185,0.0,0.0,0.0,3.0,34.125328,42.0101
2003-01-10 04:00:00+00:00,41.1476,30.0776,31.246553,20.715515,12.537183,31.0943,284.15094,1042201321,1042235646,0.0,0.0,0.07,71.0,28.182413,36.895092
2003-01-11 04:00:00+00:00,31.517601,22.4276,20.164747,11.052906,15.409341,32.8839,283.48886,1042287707,1042322108,0.0,0.0,0.07,71.0,15.707858,27.00635
2003-01-12 04:00:00+00:00,32.5076,21.2576,21.588562,10.1215,13.629188,30.1995,288.75598,1042374092,1042408572,0.0,0.0,0.0,3.0,15.255077,25.851349
2003-01-13 04:00:00+00:00,40.3376,24.5876,29.341925,16.30125,12.766588,27.291399,254.5462,1042460474,1042495037,0.0,0.0,0.0,3.0,21.532343,30.955095
2003-01-14 04:00:00+00:00,29.4476,21.9776,20.033567,11.968752,9.812248,23.0411,313.04578,1042546854,1042581502,0.0,0.0,0.0,3.0,15.633533,25.2326
2003-01-15 04:00:00+00:00,29.1776,22.3376,17.41278,12.131781,12.881702,27.9625,292.99728,1042633232,1042667968,0.0,0.0,0.0,3.0,15.0706835,25.097603
2003-01-16 04:00:00+00:00,28.3676,17.2976,19.463537,7.077696,11.106428,22.8174,268.37048,1042719609,1042754435,0.6,0.0,0.42000002,73.0,13.217834,22.963852
2003-01-17 04:00:00+00:00,30.6176,16.1276,19.854177,5.0308075,12.0258255,25.949202,324.07626,1042805983,1042840902,1.3000001,0.0,0.97999996,73.0,15.197385,24.261353
2003-01-18 04:00:00+00:00,22.1576,6.3176003,14.282156,-2.6174545,10.81191,23.2648,293.4047,1042892355,1042927370,0.0,0.0,0.0,0.0,4.950951,14.128852
2003-01-19 04:00:00+00:00,28.2776,15.497601,17.130762,6.2885704,14.455936,31.318,256.7646,1042978725,1043013838,0.0,0.0,0.0,3.0,11.719319,21.49385
2003-01-20 04:00:00+00:00,32.1476,19.367601,21.764141,8.702618,17.242323,37.581596,267.36395,1043065093,1043100306,0.0,0.0,0.0,3.0,15.718048,27.0851
2003-01-21 04:00:00+00:00,27.1076,16.1276,15.607227,6.1223335,11.711715,28.409899,302.5545,1043151460,1043186774,0.0,0.0,0.0,3.0,10.043929,20.278852
2003-01-22 04:00:00+00:00,22.967602,9.8276005,10.328758,-0.4518776,14.811576,32.4365,293.06586,1043237824,1043273242,0.0,0.0,0.0,3.0,5.070211,16.07135
2003-01-23 04:00:00+00:00,18.9176,6.677601,6.0722294,-3.6390572,16.645744,34.2261,307.18344,1043324186,1043359710,0.0,0.0,0.0,3.0,0.6564242,12.336352
2003-01-24 04:00:00+00:00,28.1876,9.287601,16.088934,-2.7848282,13.152723,28.6336,316.51642,1043410546,1043446179,0.1,0.0,0.21000001,71.0,5.9784813,17.39135
2003-01-25 04:00:00+00:00,30.7076,16.3076,20.899323,7.0680027,8.304062,21.9226,262.30637,1043496903,1043532648,0.0,0.0,0.0,1.0,13.354942,22.603851
2003-01-26 04:00:00+00:00,36.6476,23.9576,30.538464,15.378433,8.0656185,16.1064,250.201,1043583258,1043619119,0.5,0.0,0.42000002,71.0,22.051323,29.3576
2003-01-27 04:00:00+00:00,28.6376,9.107601,19.38928,-3.8144836,15.389845,33.3313,324.38303,1043669611,1043705590,0.2,0.0,0.21000001,71.0,3.8201578,15.5126
2003-01-28 04:00:00+00:00,28.9976,8.2076,20.086193,-0.5597763,7.4764,18.119701,239.47743,1043755963,1043792062,0.0,0.0,0.0,3.0,10.180761,18.718851
2003-01-29 04:00:00+00:00,32.6876,24.1376,27.024311,16.922054,5.0469017,10.290199,31.551365,1043842312,1043878534,2.1999998,0.1,1.8200002,73.0,22.537401,28.870096
2003-01-30 04:00:00+00:00,35.8376,17.117601,28.650208,9.13859,7.4663534,13.422,39.12901,1043928659,1043965006,0.0,0.0,0.0,3.0,18.128023,25.95635
2003-01-31 04:00:00+00:00,36.5576,28.4576,29.568012,21.031204,8.441526,16.1064,43.10706,1044015005,1044051479,0.0,0.0,0.0,3.0,25.299927,32.548847
2003-02-01 04:00:00+00:00,35.7476,33.4976,29.586353,26.395435,8.325127,17.6723,30.187008,1044101349,1044137952,4.5,4.1,0.28,71.0,27.552008,34.19885
2003-02-02 04:00:00+00:00,45.0176,32.3276,33.980057,23.860031,16.385166,35.1209,302.53244,1044187691,1044224425,0.0,0.0,0.0,3.0,27.78273,37.20635
2003-02-03 04:00:00+00:00,47.5376,29.0876,41.184532,21.639063,10.31206,20.580399,270.1695,1044274032,1044310898,0.0,0.0,0.0,3.0,29.403618,36.572598
2003-02-04 04:00:00+00:00,48.167603,33.7676,43.271538,22.790745,16.872675,38.029,246.01971,1044360371,1044397371,4.8,4.8,0.0,61.0,32.672,40.19885
2003-02-05 04:00:00+00:00,32.8676,26.1176,22.553461,15.875843,15.107619,33.7787,287.3209,1044446709,1044483844,0.0,0.0,0.0,3.0,19.05033,30.032598
2003-02-06 04:00:00+00:00,34.7576,23.2376,27.298454,14.965721,6.949117,11.8561,285.3885,1044533046,1044570317,0.1,0.0,0.14,71.0,20.186016,28.273848
2003-02-07 04:00:00+00:00,35.6576,25.3076,27.939281,17.745245,10.054064,19.9093,331.85532,1044619382,1044656789,14.599999,0.0,10.29,75.0,21.660334,29.2451
2003-02-08 04:00:00+00:00,28.007599,6.4076004,19.01369,-2.9377213,9.493423,19.6856,263.6417,1044705716,1044743261,0.0,0.0,0.0,1.0,9.508788,18.516352
2003-02-09 04:00:00+00:00,36.7376,8.5676,27.518425,-0.30818176,11.106429,23.0411,248.57011,1044792049,1044829733,0.0,0.0,0.0,3.0,12.254348,21.152601
2003-02-10 04:00:00+00:00,35.5676,21.5276,28.709726,13.922359,12.079801,23.0411,214.0088,1044878382,1044916204,2.7000003,0.1,2.03,73.0,21.690088,29.0726
2003-02-11 04:00:00+00:00,31.3376,15.3176,21.271719,5.020294,13.6676855,27.067701,274.7824,1044964713,1045002675,0.0,0.0,0.0,3.0,13.781409,23.233854
2003-02-12 04:00:00+00:00,30.347599,17.9276,19.522232,8.098396,18.825388,41.8319,270.93594,1045051043,1045089145,0.2,0.0,0.21000001,71.0,11.039187,22.228851
2003-02-13 04:00:00+00:00,27.5576,15.3176,15.295494,3.8515358,18.180357,37.1342,288.82382,1045137372,1045175615,0.0,0.0,0.0,3.0,8.498416,19.9451
2003-02-14 04:00:00+00:00,32.7776,10.9076,23.790764,1.936245,10.20229,21.4752,282.68863,1045223698,1045262086,0.0,0.0,0.0,3.0,13.3917055,22.142601
2003-02-15 04:00:00+00:00,27.917599,19.6376,20.480368,9.153658,11.258579,23.2648,36.276707,1045310023,1045348556,3.0000002,0.0,2.1699998,73.0,16.538746,25.738846
2003-02-16 04:00:00+00:00,18.1976,11.357601,7.835512,0.7993431,13.601623,25.501799,42.222977,1045396346,1045435026,17.099998,0.0,12.04,75.0,3.0059354,13.746349
2003-02-17 04:00:00+00:00,27.5576,17.9276,17.55421,6.0286293,19.339378,38.029,36.39718,1045482667,1045521496,30.7,4.1000004,18.759995,75.0,11.779965,23.275099
2003-02-18 04:00:00+00:00,34.5776,23.4176,26.626701,15.814856,9.480236,19.6856,325.75964,1045568987,1045607965,0.5,0.0,0.63,71.0,19.957489,27.553848
2003-02-19 04:00:00+00:00,39.1676,18.7376,31.748432,11.554798,7.9058256,15.659,238.0708,1045655306,1045694435,0.0,0.0,0.0,3.0,22.367304,29.361353
2003-02-20 04:00:00+00:00,41.7776,26.3876,37.0075,19.484188,7.02076,12.5272,283.31277,1045741623,1045780904,0.0,0.0,0.0,3.0,27.197481,33.5951
2003-02-21 04:00:00+00:00,42.4076,18.7376,36.596386,10.709461,5.884628,10.0665,224.71635,1045827940,1045867373,5.3999996,5.3999996,0.0,61.0,24.768332,31.02635
2003-02-22 04:00:00+00:00,38.2676,34.2176,32.523956,28.451736,10.851179,40.266,67.539345,1045914255,1045953842,18.900003,18.900003,0.0,63.0,29.976295,35.7851
2003-02-23 04:00:00+00:00,53.3876,26.9276,49.11349,13.764227,20.049562,41.3845,258.62122,1046000570,1046040311,5.2999997,5.2999997,0.0,63.0,35.1489,42.797596
2003-02-24 04:00:00+00:00,40.1576,19.4576,32.278393,10.764473,17.830168,34.6735,263.99658,1046086884,1046126779,0.0,0.0,0.0,3.0,20.871435,29.346352
2003-02-25 04:00:00+00:00,33.4076,22.1576,24.095406,13.028122,11.55687,23.2648,316.83118,1046173197,1046213247,0.0,0.0,0.0,3.0,19.010546,28.333847
2003-02-26 04:00:00+00:00,25.847599,15.497601,17.572779,5.406845,7.8804655,19.9093,83.98261,1046259510,1046299715,1.4000001,0.0,1.1200001,73.0,12.589325,21.685099
2003-02-27 04:00:00+00:00,32.2376,23.5976,23.900158,15.472166,8.594274,19.461899,63.172188,1046345822,1046386182,0.6,0.0,0.49,73.0,19.027048,27.505098
2003-02-28 04:00:00+00:00,39.7076,25.5776,34.30804,18.6796,8.420753,18.5671,45.000156,1046432134,1046472649,3.4,0.0,2.52,73.0,24.071081,31.183847
2003-03-01 04:00:00+00:00,39.1676,25.3076,31.719027,18.385485,8.056306,17.4486,179.4595,1046518446,1046559115,0.0,0.0,0.0,3.0,26.286795,32.8526
2003-03-02 04:00:00+00:00,42.8576,35.0276,36.74516,29.044262,11.813817,24.607,314.74652,1046604757,1046645581,5.1,5.1,0.0,61.0,32.277817,38.08385
2003-03-03 04:00:00+00:00,36.7376,17.2976,27.326412,5.061157,15.167124,31.9891,315.62384,1046691069,1046732047,0.0,0.0,0.0,3.0,14.114219,24.52385
2003-03-04 04:00:00+00:00,39.3476,14.687601,32.060974,5.332342,9.903621,25.0544,179.99998,1046777380,1046818512,0.0,0.0,0.0,3.0,20.269217,28.075102
2003-03-05 04:00:00+00:00,56.4476,30.1676,51.77133,23.772202,9.71229,22.1463,232.54932,1046863690,1046904977,4.4,4.4,0.0,55.0,38.471775,43.19135
2003-03-06 04:00:00+00:00,43.847603,26.0276,38.693085,16.195482,12.046614,24.8307,13.8053055,1046949999,1046991442,9.5,6.9999995,1.8900001,75.0,26.275743,34.067596
2003-03-07 04:00:00+00:00,37.2776,21.3476,30.597458,12.834543,8.60591,18.790798,97.703354,1047036306,1047077907,0.0,0.0,0.0,3.0,20.764288,28.5551
2003-03-08 04:00:00+00:00,51.0476,26.4776,46.82586,19.081963,13.266372,25.0544,209.2097,1047122613,1047164371,0.0,0.0,0.0,3.0,31.023895,37.341347
2003-03-09 04:00:00+00:00,48.5276,26.4776,40.804707,15.35722,16.574947,34.8972,268.67273,1047208918,1047250835,0.0,0.0,0.0,3.0,32.037098,41.77385
2003-03-10 04:00:00+00:00,30.347599,21.9776,19.46302,11.173672,14.909231,35.3446,306.39865,1047295223,1047337299,0.0,0.0,0.0,2.0,14.880063,25.363848
2003-03-11 04:00:00+00:00,40.3376,24.3176,31.49379,16.504433,12.3035,26.3966,208.17848,1047381527,1047423762,0.0,0.0,0.0,3.0,23.47352,31.66385
2003-03-12 04:00:00+00:00,55.0076,27.917599,50.81406,21.704275,8.770067,19.9093,218.27939,1047467831,1047510226,0.0,0.0,0.0,3.0,34.417137,40.36385
2003-03-13 04:00:00+00:00,52.2176,33.0476,46.797028,27.5116,10.187565,22.8174,25.421394,1047554134,1047596689,3.2,3.2,0.0,61.0,35.054474,41.0801
2003-03-14 04:00:00+00:00,41.1476,25.3976,35.21335,14.738123,10.9613,23.7122,356.18597,1047640437,1047683152,0.0,0.0,0.0,3.0,24.684021,32.7851
2003-03-15 04:00:00+00:00,53.7476,28.1876,46.740166,20.265997,8.815597,21.4752,206.82523,1047726739,1047769615,0.0,0.0,0.0,0.0,32.24689,39.107605
2003-03-16 04:00:00+00:00,67.0676,33.7676,65.51824,28.403107,6.52192,20.3567,203.40117,1047813042,1047856077,0.0,0.0,0.0,3.0,45.851383,49.31135
2003-03-17 04:00:00+00:00,69.4976,44.4776,69.57417,40.81969,5.8718586,12.5272,25.114828,1047899344,1047942540,0.3,0.3,0.0,51.0,54.23645,55.618847
2003-03-18 04:00:00+00:00,65.8076,47.0876,62.382896,42.8845,9.976619,23.2648,45.640503,1047985647,1048029002,0.0,0.0,0.0,3.0,51.145298,54.606354
2003-03-19 04:00:00+00:00,46.3676,35.9276,40.63672,27.33897,11.720257,26.1729,88.32722,1048071949,1048115464,0.0,0.0,0.0,3.0,33.925312,41.7026
2003-03-20 04:00:00+00:00,53.4776,36.2876,48.124706,27.974106,15.607785,46.977,102.0223,1048158252,1048201926,28.5,28.5,0.0,63.0,35.85789,42.5201
2003-03-21 04:00:00+00:00,65.26759,50.9576,64.09261,48.61775,12.26276,31.0943,228.48222,1048244556,1048288388,6.3,6.3,0.0,61.0,55.49356,56.803837
2003-03-22 04:00:00+00:00,62.9276,48.2576,57.63874,44.18741,12.211643,25.949202,284.64667,1048330860,1048374849,0.0,0.0,0.0,2.0,50.374573,54.940094
2003-03-23 04:00:00+00:00,59.6876,41.1476,53.769714,35.48272,8.5475645,20.8041,293.24982,1048417164,1048461311,0.0,0.0,0.0,2.0,44.768036,50.00885
2003-03-24 04:00:00+00:00,60.5876,41.6876,59.14345,35.733604,7.609089,12.974601,99.46221,1048503469,1048547772,0.0,0.0,0.0,3.0,46.228073,50.45885
2003-03-25 04:00:00+00:00,64.7276,38.9876,60.346478,34.218765,12.081872,25.501799,179.33551,1048589774,1048634233,0.0,0.0,0.0,1.0,45.862904,50.893856
2003-03-26 04:00:00+00:00,71.1176,45.557602,71.94214,40.53438,13.236161,30.8706,250.78175,1048676077,1048720694,8.6,8.6,0.0,63.0,51.5825,54.98135
2003-03-27 04:00:00+00:00,62.2076,38.2676,60.722267,32.91868,8.2799225,15.659,271.10165,1048762381,1048807155,0.0,0.0,0.0,3.0,45.923923,49.83635
2003-03-28 04:00:00+00:00,63.467598,38.9876,58.93672,33.691956,10.915552,25.0544,128.95454,1048848684,1048893616,1.1,1.1,0.0,53.0,45.680477,50.548847
2003-03-29 04:00:00+00:00,71.0276,54.1076,67.85864,51.34701,17.373873,34.4498,182.8985,1048934986,1048980077,12.400001,12.400001,0.0,63.0,58.174393,60.610092
2003-03-30 04:00:00+00:00,53.2976,34.3976,50.610497,25.589548,13.347225,28.186201,335.64224,1049021289,1049066538,8.999999,8.799999,0.14,71.0,35.49194,42.253853
2003-03-31 04:00:00+00:00,42.9476,29.8076,33.259296,19.071527,15.846425,36.239403,304.24493,1049107591,1049152999,0.4,0.4,0.0,51.0,25.816278,35.96885
2003-04-01 04:00:00+00:00,51.4976,27.917599,47.438698,21.015142,12.106697,35.1209,218.6178,1049193894,1049239460,2.5,2.5,0.0,53.0,33.353798,40.251347
2003-04-02 04:00:00+00:00,72.6476,36.6476,70.09227,32.225018,9.865652,20.580399,168.26485,1049280196,1049325921,0.1,0.1,0.0,51.0,51.553345,54.040096
2003-04-03 04:00:00+00:00,64.0076,41.1476,64.81748,36.27389,10.046596,19.6856,74.9495,1049366499,1049412382,0.0,0.0,0.0,3.0,48.05911,51.595104
2003-04-04 04:00:00+00:00,49.6976,40.5176,43.749477,33.208927,10.408663,23.0411,82.24899,1049452802,1049498842,0.0,0.0,0.0,3.0,38.061188,44.2451
2003-04-05 04:00:00+00:00,55.9076,39.0776,54.29883,31.86845,9.933893,27.067701,97.04421,1049539106,1049585303,2.3999999,2.3999999,0.0,55.0,41.580307,46.00009
2003-04-06 04:00:00+00:00,51.1376,35.6576,46.06431,24.917793,12.89141,27.738798,329.4448,1049625410,1049671764,0.0,0.0,0.0,3.0,35.59846,43.49885
2003-04-07 04:00:00+00:00,40.2476,33.8576,32.89325,24.174229,17.363789,32.4365,62.40479,1049711715,1049758224,12.200001,3.8,5.9500003,75.0,27.445871,36.2801
2003-04-08 04:00:00+00:00,39.7976,32.7776,33.543495,24.850899,11.459031,24.607,48.03485,1049798020,1049844685,0.0,0.0,0.0,3.0,28.945944,35.98385
2003-04-09 04:00:00+00:00,40.8776,34.2176,34.21681,27.041246,11.006858,22.8174,35.654316,1049884327,1049931145,10.1,10.1,0.0,61.0,30.10967,37.1051
2003-04-10 04:00:00+00:00,50.8676,33.6776,42.209885,24.522945,14.165704,30.4232,53.79114,1049970634,1050017606,0.0,0.0,0.0,3.0,32.80313,41.15135
2003-04-11 04:00:00+00:00,45.2876,37.6376,38.535347,28.022823,15.213245,29.9758,42.30856,1050056943,1050104067,8.1,8.1,0.0,61.0,32.76324,40.95635
2003-04-12 04:00:00+00:00,66.5276,42.9476,59.87231,35.879,12.497205,25.949202,335.082,1050143252,1050190527,2.1,2.1,0.0,53.0,45.92911,52.20635
2003-04-13 04:00:00+00:00,60.5876,41.7776,55.942814,35.168026,10.749245,23.0411,334.40326,1050229563,1050276988,0.0,0.0,0.0,0.0,44.25981,50.3801
2003-04-14 04:00:00+00:00,64.6376,36.7376,61.337944,30.701008,9.928853,17.896,169.69516,1050315874,1050363448,0.0,0.0,0.0,0.0,45.609974,50.908848
2003-04-15 04:00:00+00:00,76.4276,47.7176,76.12181,40.30768,11.16933,21.4752,213.10492,1050402185,1050449909,0.0,0.0,0.0,1.0,56.82224,60.610092
2003-04-16 04:00:00+00:00,83.26759,56.6276,79.90447,53.630787,15.047878,29.528399,244.16263,1050488496,1050536370,0.0,0.0,0.0,2.0,66.081085,69.08885
2003-04-17 04:00:00+00:00,59.5976,36.5576,51.219673,27.691334,17.108297,34.8972,77.06965,1050574808,1050622831,4.3,4.3,0.0,53.0,35.37153,44.627598
2003-04-18 04:00:00+00:00,47.807602,36.5576,41.00808,26.967167,12.354236,25.949202,76.709595,1050661119,1050709292,0.0,0.0,0.0,3.0,33.664734,41.64635
2003-04-19 04:00:00+00:00,62.0276,38.9876,60.35052,33.265068,7.8295,20.8041,69.36237,1050747432,1050795753,0.0,0.0,0.0,3.0,44.504765,49.0751
2003-04-20 04:00:00+00:00,65.7176,38.0876,65.75701,33.273323,8.2799225,16.7775,90.282936,1050833745,1050882214,0.0,0.0,0.0,3.0,48.184597,51.4601
2003-04-21 04:00:00+00:00,66.5276,43.3976,65.8901,40.505768,8.7357645,25.501799,146.75592,1050920058,1050968675,0.2,0.2,0.0,51.0,50.6581,53.687595
2003-04-22 04:00:00+00:00,66.0776,49.1576,61.871265,45.3416,10.927006,22.369999,307.05164,1051006372,1051055136,3.3,3.3,0.0,55.0,51.51005,54.7601
2003-04-23 04:00:00+00:00,54.8276,42.4076,43.68415,33.01033,16.752127,34.0024,310.9905,1051092688,1051141597,0.0,0.0,0.0,3.0,38.746593,48.18635
2003-04-24 04:00:00+00:00,61.0376,38.717598,53.175976,30.261854,13.401478,29.7521,304.16794,1051179004,1051228058,0.0,0.0,0.0,3.0,40.67925,48.475098
2003-04-25 04:00:00+00:00,67.8776,42.4976,65.048874,36.22794,11.294082,20.8041,127.021614,1051265321,1051314519,3.0,3.0,0.0,61.0,49.57428,54.122604
2003-04-26 04:00:00+00:00,62.0276,51.8576,58.695896,48.25203,10.485304,23.9359,45.765385,1051351639,1051400980,11.4,11.4,0.0,63.0,52.575367,55.558853
2003-04-27 04:00:00+00:00,68.6876,51.2276,65.87796,48.57948,10.135856,22.369999,319.88217,1051437958,1051487441,0.0,0.0,0.0,3.0,55.358536,58.315094
2003-04-28 04:00:00+00:00,75.7976,45.4676,73.40017,42.099342,9.996662,20.580399,235.2762,1051524279,1051573902,0.0,0.0,0.0,0.0,57.9528,61.157604
2003-04-29 04:00:00+00:00,74.0876,52.1276,73.20383,50.666656,12.088082,25.501799,277.0333,1051610601,1051660362,0.5,0.5,0.0,51.0,61.957165,63.07759
2003-04-30 04:00:00+00:00,71.3876,49.5176,71.13308,43.759117,9.660629,18.5671,61.060104,1051696925,1051746822,0.0,0.0,0.0,3.0,56.654858,60.111347
2003-05-01 04:00:00+00:00,76.9676,52.3976,77.43559,49.021152,12.89141,31.5417,190.42331,1051783250,1051833282,3.1,3.1,0.0,61.0,62.924713,63.93634
